UserID,BookID,Rating
balabalabala,1074945,4
44662563,1970116,4
44662563,2216583,4
polly.xiong,1660294,3
polly.xiong,1020207,3
polly.xiong,1040096,4
polly.xiong,1721184,3
3513594,1092251,4
3513594,1015540,3
3513594,1269900,4
3513594,1169472,4
3513594,1813841,4
3513594,4157223,3
3513594,2117062,4
3513594,1082724,5
3513594,2978515,4
1000967,1061118,4
1000967,1291530,4
1000967,1082154,4
4201012,1776300,5
4201012,3035175,4
4201012,2243595,5
4201012,1058251,5
4201012,2334445,4
2980193,1401840,3
2980193,4714187,5
10677763,1061118,5
10677763,1083428,5
10677763,3075592,5
10677763,1102403,5
10677763,1059419,4
10677763,2133556,5
weekface,3924175,5
weekface,3094230,5
weekface,3012360,5
weekface,1898098,5
weekface,3182419,5
weekface,4251875,5
sho2mon4e4y,1010866,4
sho2mon4e4y,3866002,4
sho2mon4e4y,1381728,4
aniklau,5252677,4
aniklau,1436957,5
aniklau,1401425,5
37014754,1215299,4
37014754,1006415,4
37014754,1085902,4
37014754,1408254,4
37014754,3575882,5
37014754,3774646,5
37014754,1857731,4
people-park,1051440,5
people-park,1917972,5
people-park,1051931,5
archimonkey,1856025,4
archimonkey,1394533,4
archimonkey,1793793,4
archimonkey,1052803,5
1000961,1427476,5
1000961,1212800,4
soulzz,1357843,5
1642829,4137182,4
1642829,1072438,4
1642829,2064450,4
lampin,1322444,4
lampin,1784129,5
44041442,1885226,4
44041442,1007772,5
44041442,1144385,3
simple.apple,3239913,4
simple.apple,3327495,4
simple.apple,1849791,4
simple.apple,3597031,4
30174997,3729756,4
30174997,4179185,5
8409567,1446300,4
8409567,3283983,4
8409567,2984865,4
8409567,1317893,4
8409567,1543906,4
8409567,1270511,4
8409567,3183666,4
8409567,2240482,4
8409567,1773575,4
8409567,1426888,4
8409567,1262797,4
24921564,1087036,4
24921564,1119796,4
sylvia000,1425370,4
sylvia000,1116338,5
sylvia000,1460398,5
sylvia000,1109479,5
4284101,2973589,4
4284101,2995586,5
4284101,1873281,5
2031702,1212894,3
2031702,1793721,5
2031702,1255624,5
2980184,3306270,5
2980184,1258487,5
2980184,3747044,4
2980184,3101286,5
2980184,1525866,4
2980184,1418999,5
2980184,1665390,4
2980184,3239554,5
2980184,1446870,5
2980184,1075245,4
2980184,1422237,4
2980184,3053120,5
2980184,3069940,5
2980184,1140729,5
2980184,1771379,5
2980184,3183693,5
2980184,1427340,4
gabbler,1456987,5
40638287,1105348,3
2645298,1918372,5
2645298,1084918,5
2645298,1082172,4
2645298,1070655,5
2645298,3554480,3
2645298,3176771,4
2645298,1281275,4
20591793,3753043,4
20591793,1424555,3
20591793,2011423,4
20591793,4187219,4
20591793,4055487,3
20591793,4152750,4
vera_w,1464824,3
vera_w,4732378,3
vera_w,1008145,4
vera_w,1529893,5
vera_w,1882933,5
vera_w,1391191,5
vera_w,1159939,5
4201008,1138765,5
4201008,1193101,5
kidroot,1038061,5
kidroot,1000579,4
16366921,1858576,4
bendaye,1421029,3
lichenwhale,3267116,4
lichenwhale,1311280,5
lichenwhale,2990422,5
16493790,3698217,5
3201006,1958312,3
3201006,1028842,1
3201006,1856927,1
coldair,3232134,4
31978728,3995799,5
31978728,3033668,4
31978728,3410812,4
31978728,1389884,5
giveitover,2300643,5
ararki,1067830,3
ararki,1066008,4
ararki,1010204,5
ararki,1046615,5
ararki,1256220,5
ararki,1559665,5
ararki,1894184,5
ararki,2252637,5
ararki,1008757,5
4304402,4189127,4
4304402,4137276,5
2858346,1435554,5
2858346,3948372,4
2858346,4308069,3
2858346,3817241,4
2858349,1418686,4
2318519,3131641,5
2318519,1317853,5
2318519,1792474,5
2318519,2382542,5
2318519,1875715,5
2318519,1105348,5
2318519,2127498,5
2318519,1066008,4
2318519,2219098,5
2318519,1017334,4
2318519,1453060,4
2318519,2336043,4
2318519,1759408,5
2318519,1940642,4
2318519,2131594,4
2318519,1070360,5
techno,2974879,5
techno,1779099,5
techno,1212080,5
techno,1803022,5
techno,1103082,5
15982289,4082445,3
15982289,2258803,4
31509313,3053271,5
31509313,2052815,5
35583979,4067621,5
35204100,3094355,5
35204100,4100551,3
2239003,1281599,4
2239003,1438525,5
lamper,1219329,5
lamper,1391207,5
lamper,1008732,4
lamper,1227966,4
lamper,1057226,4
lamper,4199761,5
lamper,1788421,5
lamper,1883991,4
lamper,1794267,4
gumuniao,3518087,5
gumuniao,4011322,5
gumuniao,1585417,5
gumuniao,3054862,5
gumuniao,1063540,5
gumuniao,1010010,4
gumuniao,3906332,5
gumuniao,1439260,5
gumuniao,3174506,4
gumuniao,1799788,4
gumuniao,3175195,5
gumuniao,3649874,4
gumuniao,2117279,4
gumuniao,1137681,5
gumuniao,3866410,4
yinfang827,1039636,4
41137509,2348372,3
41137509,1457028,4
4284122,4773741,4
4284122,1086249,5
22818082,1051363,5
22818082,1908358,5
22818082,1438896,5
2239018,3270885,4
foreverarise,4723740,4
foreverarise,3599174,5
foreverarise,1492634,5
4049670,1483086,5
4049670,1764063,5
1000929,2005726,5
1000929,1053246,4
1000929,1972412,4
1000929,4122422,4
1876593,1499783,4
1876593,1033778,4
1000937,4138982,5
1000937,1283275,5
1000937,4760262,5
mengzimz,1982001,5
mengzimz,1022232,3
2645274,2075126,3
2645274,1012039,4
2645274,1059040,4
2645275,1770782,4
31509302,4038567,3
31509302,4145391,3
31509302,4123514,4
31509302,3130849,4
46188900,4836951,2
35583989,1040865,4
35583989,1851955,5
35583989,1418999,4
2268170,2073249,3
2268170,1318615,4
2268170,1438738,5
my1nuo,2355018,4
8638709,1980903,4
8638709,1835305,5
8638709,1046620,4
8638709,1030789,5
8638709,1420502,3
8638709,1001848,4
8638709,1313040,4
8638709,3697498,5
8638709,2334078,5
8638709,1080750,5
8638709,2029857,4
8638709,1798844,3
8638709,1033086,5
8638709,1825588,5
8638709,1002310,3
8638709,3703389,5
8638709,1076137,4
8638709,3121168,4
8638709,1427920,5
8638709,1037101,3
8638709,2143904,5
8638709,1023080,5
8638709,1315266,5
8638709,1062309,5
8638709,1291817,5
8638709,1776987,4
8638709,1072021,4
8638709,1057523,5
8638709,1039258,4
8638709,1016822,5
8638709,3717165,4
8638709,1438056,4
8638709,1169472,5
8638709,1006614,5
8638709,1263734,4
8638709,1051097,5
8638709,1320282,5
8638709,4213397,5
8638709,1891639,4
8638709,1292428,5
8638709,1033034,5
45016047,1794333,4
45016047,1752349,5
46188918,5288521,4
3513554,1119839,4
3513554,3012517,3
3513554,1319345,3
3513554,1082281,3
3513554,3010130,3
3513554,1501873,4
2875901,1001193,2
2875901,1068505,4
2875901,1029696,5
1223903,1318120,4
1223903,1485225,3
marimo,3323987,4
1812558,1119839,5
1812558,3132650,3
1812558,3864469,3
SecondBgirl,1062235,3
SecondBgirl,1389973,4
SecondBgirl,1394340,4
SecondBgirl,1361934,3
SecondBgirl,1389970,3
niuniulovelove,4012128,3
niuniulovelove,3016318,4
niuniulovelove,4882159,3
4049600,2139618,5
40568821,1070685,4
40568821,1878638,4
40568821,1028270,5
40568821,2333641,4
40568821,3140801,4
40568821,1065003,5
40568821,1069059,4
40568821,3535792,3
40568821,1022702,3
40568821,1006884,4
40568821,1001136,4
40568821,1021193,4
40568821,1028404,4
40568821,1043815,3
40568821,1449348,3
40568821,3162513,4
40568821,1054899,4
2435576,3112503,4
2435576,1231590,4
31978715,1894695,4
31978715,4071859,4
31978715,1005121,3
wumengjia,1528715,3
37878981,1026036,4
37878981,1044177,3
37878981,1854501,4
37878981,1010826,5
37878981,1270508,5
2435563,2129831,4
2435563,1939594,4
16215010,1938869,4
16215010,1258378,4
16215010,1469580,4
16215010,3172450,4
16215010,4011282,4
16215010,1493523,4
16215010,1893879,4
3513565,2299194,5
moqiqi,1220219,4
moqiqi,2142574,5
moqiqi,4729548,4
moqiqi,1321790,4
moqiqi,1082696,4
moqiqi,1207626,3
moqiqi,3183666,4
moqiqi,3993396,5
Mencius19660322,4166819,5
Mencius19660322,5275059,3
Mencius19660322,3419515,5
Mencius19660322,1798844,4
Mencius19660322,2980795,4
Mencius19660322,3402881,3
26443153,3202110,5
kawaii.bi,1070681,4
kawaii.bi,1040616,4
nihaoxingfu,1815640,5
1812564,1762096,5
1812564,1076234,4
1812564,1786670,5
jesslynn,1004538,3
jesslynn,1030054,3
jesslynn,1448727,3
7860153,1046209,4
7860153,1469051,5
7860153,1021193,4
41568371,1070655,5
41568371,1457148,5
41568371,2246783,5
41568371,1057263,5
41568371,1033843,5
41568371,1064048,5
41568371,1068505,5
41568371,2282347,5
41568371,1125847,5
41568371,1036095,5
44240613,3842847,5
ermine,2119511,4
ermine,1420339,3
ermine,4067626,3
ermine,2055004,4
ermine,1440159,3
ermine,1980992,4
erming,1465401,4
erming,1949485,5
17514388,3998149,3
17514388,3584141,5
17514388,2974188,3
4049617,4209949,5
4049617,1858583,5
4296527,1417905,4
4296527,1049215,4
ohhappydayangel,3014502,5
ohhappydayangel,3215305,5
ohhappydayangel,3928269,5
8409558,2972547,3
8409558,1349295,5
8409558,1013502,2
8409558,2078401,5
33327788,1051175,4
33327788,3128801,4
33327788,4010224,4
33327788,3800022,4
33327788,1761759,4
1223925,1433336,4
1223925,2059009,4
1223925,1075538,4
1223925,3715844,4
1223925,1865765,5
1223925,1288913,5
1223925,1030054,2
1223925,1859649,5
1223925,3608235,4
40498651,1013378,5
40498651,1972412,5
flyingkk,4038567,3
flyingkk,1031634,3
flyingkk,1059419,4
3545332,2036573,3
3545332,3036297,5
30310639,1024279,5
30310639,1139941,4
30310639,1146304,5
30310639,1139945,4
30310639,1063852,5
30310639,1056801,4
30310639,1067919,4
30310639,3406518,5
30310639,1185636,4
2858306,1132689,5
2858306,1444077,4
4191243,1400705,5
4191243,1059419,5
4191241,1028270,5
4191241,1329963,5
4503980,2057229,4
4503980,1077898,3
4503980,1441488,5
4503980,3313239,5
4503980,2261243,5
4503980,1177767,4
4503980,1316651,5
4503980,1029056,5
4503980,2160230,5
4503980,1135048,4
4503980,1022951,5
4503980,1084399,4
4503980,1457542,5
4503980,2284574,5
4503980,3160833,5
4503980,1013058,5
4503980,3633809,4
4503980,2224962,5
4503980,3082201,5
4503980,1047325,5
4503980,2149717,5
4503980,4847836,4
4503980,1227920,4
4503980,3545532,5
4503980,1006418,5
4503980,1507657,5
4503980,1076013,5
4503980,1958863,5
4503980,1448820,5
4503980,3336960,5
Schlafer,1394907,5
tikky,1387256,5
3096751,1457211,3
goooooooze,2076765,5
goooooooze,1608298,5
goooooooze,2065597,5
goooooooze,1927766,5
1083599,3681571,3
1083599,3986846,4
1083599,3172176,5
22302050,1919879,5
22302050,1058360,5
22302050,1086466,4
coffeecup,3124589,3
coffeecup,1386052,4
Isabella.2006,1051440,4
Isabella.2006,1917972,4
2268134,2148464,3
28884480,1946805,4
28884480,4137178,5
3489470,3130904,3
10771698,1029696,4
10771698,1558547,4
36965020,3609422,5
23404665,3574119,5
31374783,1452779,3
31374783,2106932,3
31374783,1475705,2
31374783,1790986,2
31374783,1464421,4
29273730,1022632,4
4296507,1433192,5
27765889,1220219,4
27765889,2297697,4
27765889,1578115,4
27765889,3277199,4
2528236,2070186,5
2528236,2374070,5
2528236,1963786,5
3096747,1959248,5
liumouren,3257857,4
2307267,1100653,3
2307267,1341752,4
2307267,1083403,4
2307267,1323573,3
reallywangyaqi,1029794,4
reallywangyaqi,2079345,3
reallywangyaqi,1967819,5
reallywangyaqi,4160794,4
reallywangyaqi,1007998,5
reallywangyaqi,1055199,5
reallywangyaqi,1062991,5
reallywangyaqi,2381950,4
reallywangyaqi,3699210,3
EB,3812309,3
EB,1875197,4
EB,4252006,4
EB,1917628,4
EB,1374130,5
4736011,1520129,5
4736011,1089518,5
4736011,1089515,5
4736011,1089517,5
4736011,1484244,5
4736011,1484227,5
4736011,1089510,4
4736011,1089512,5
4736011,1209760,5
4736011,1484313,5
4736011,1993800,5
4736011,1395703,5
4736011,1704006,5
4736011,1499770,5
4736011,1823875,5
4736011,1738644,4
4736011,1484309,5
46215424,2160556,3
46215424,1043008,4
46215424,1765512,5
46215424,1014561,5
friskit,2367867,5
friskit,1757299,4
ningfang,3506871,4
1829271,1885170,5
1829271,1154204,4
E9,1011617,4
E9,1024932,3
E9,2035372,4
E9,1763400,3
E9,3109123,5
E9,1001972,4
E9,1031792,4
43077580,2243213,4
43077580,1400705,3
29410579,1174722,4
29410579,4039236,5
29410579,1873900,3
2318305,3002878,4
2318305,1883992,5
2318305,1883990,5
2318305,1491153,5
2318305,1058251,4
2318305,3063888,5
2318305,1031526,4
4304571,3003684,5
4304571,3693826,5
4304571,2212064,5
4304571,2306659,3
2595582,1291204,5
E0,2329855,4
2239293,1013502,5
Mitsuki2i,4814392,4
41503276,1088711,5
41503276,1018577,5
46912508,1095832,5
46912508,1232499,3
4132781,3784639,4
2239295,3054127,4
2239295,1931318,5
2239295,4157944,5
2239295,4177459,5
2239295,2382994,5
2239295,1449661,4
2239295,2230224,5
2239295,3266968,4
2239295,4241588,4
Jinnarea,1201821,1
Jinnarea,1025808,3
34445786,4213990,5
34445786,3153347,4
34445786,1988470,4
1083626,2375990,5
1083626,1031146,3
1083626,1022739,3
1083626,2189613,3
1083626,4137182,3
1083626,1443196,4
1083626,3591151,2
1083626,1970428,5
1083626,1068793,5
1083626,1073390,4
1083626,1100653,3
1083626,1418276,5
1083626,1891639,4
1083626,1157539,5
1903127,2033803,5
2307254,2035179,5
2307254,4010182,5
kanvii,1231910,4
kanvii,2082163,5
kanvii,3923370,5
kanvii,2130743,4
kanvii,4126261,5
kanvii,3923369,4
2194252,2048364,5
44872893,1069059,5
44872893,3765620,4
44872893,1056616,4
28629528,4166819,4
2318317,3026875,4
4558532,1873231,5
4558532,1208002,4
4558532,3134100,4
4558532,1255624,4
ioveme,1219329,3
cindyyy333,3693826,4
cindyyy333,4746273,4
cindyyy333,1916819,4
cindyyy333,2567967,3
cindyyy333,1052990,4
cindyyy333,1318622,4
3841290,1161357,3
3841290,3128801,5
3841290,1763174,5
3841290,1053983,4
3841290,2382924,5
1311117,4233385,3
2528189,1084336,5
2528189,1000180,4
2528189,2375988,4
2528189,1014278,4
2528189,1078250,5
2528189,1022920,5
2528189,2326230,4
2528189,3017857,4
2528189,1469878,5
2528189,2039931,5
2528189,3616310,5
2239285,1427824,4
2239285,3665980,5
2239285,4056324,5
2239285,1000759,4
2239285,3191328,1
2239285,1870759,3
2239285,3758143,4
2239285,1034653,5
2239285,1025931,4
2239285,1453922,5
2239285,1084399,5
2239285,3259293,5
2239285,4832495,4
2239285,4154985,4
2239285,2022506,1
EG,1047120,5
EG,1254363,5
EG,1085481,4
EG,1440432,4
EG,1315775,5
EG,4082434,4
EG,2287348,3
EG,1559665,5
EG,1129216,4
EG,1245533,2
ida_lough,1280543,4
ida_lough,1423818,4
ida_lough,1067155,3
EJ,1073349,4
EJ,2079491,5
EJ,1982001,5
EJ,2212371,4
EJ,1078250,4
EJ,1063852,4
EJ,2158684,5
EJ,3550249,4
EJ,3880501,5
EJ,1020241,3
EJ,1760094,4
EJ,1083762,4
EJ,1003986,4
EJ,1022885,4
EJ,1859140,5
EJ,3711709,4
EJ,1225977,5
EJ,1042434,4
EJ,3227346,5
2307247,1287508,4
2252088,1661864,4
2252088,1041650,5
2252088,1636502,3
2252088,1394128,4
2252088,1319910,5
2252088,1954246,5
2252088,1257325,4
2252088,1496384,4
lizzyliu,1829139,4
brandy.chan,1919072,4
brandy.chan,2381093,4
brandy.chan,4714187,4
1083610,1038360,5
22874900,1046265,5
22874900,4906101,4
4901415,3262837,5
wuzi888,2124330,3
wuzi888,1042737,4
wuzi888,1093507,5
2603816,3030112,4
2603816,3158757,5
2603816,3678357,5
2603816,1827374,4
2603816,4737152,4
2603816,3158734,5
2603816,1078133,5
2603816,1003387,4
1311140,3320694,5
3201198,1021856,4
chol_domi,1894695,4
chol_domi,1070175,4
1903130,2241168,5
35525665,2209227,5
rainwen,1473250,4
rainwen,1921523,4
4304593,1141406,5
4304593,1121443,5
4304593,2078355,5
4304593,1092246,5
4304593,1427784,5
penny1124,1484804,5
penny1124,3080137,3
FQ,1885226,3
FQ,1088711,4
FQ,3723236,5
FQ,1292416,4
FQ,1185636,3
FQ,1018577,4
1000756,1232071,5
1963265,3674537,5
1963265,1159203,5
1597146,1452779,4
1597146,4898688,5
1597146,1506842,5
1597146,2133270,4
1597146,1198312,4
1597146,4737329,4
1597146,4259377,5
1597146,3315767,5
1597146,1347681,5
1597146,4219728,5
douyingxin,1031792,4
G.,1010587,4
promisehsu,2791877,4
promisehsu,4202352,5
promisehsu,1803022,5
promisehsu,1041385,5
promisehsu,1005813,4
promisehsu,1433346,5
promisehsu,1473323,4
promisehsu,1958714,5
promisehsu,1394499,4
promisehsu,1022936,4
promisehsu,1841625,5
FL,2376306,5
1000751,1082518,3
1000751,1960244,3
1000751,3055477,4
1000751,1027767,5
1812840,1358243,5
1812840,1340784,3
1812840,1342299,2
1812840,1449823,5
1812840,1948644,4
3841265,1261153,4
3841265,1947611,4
ctwfj,1017238,3
2194230,4187411,2
2194230,3360615,4
2194230,1861325,5
2194230,1040492,3
2194230,4742918,4
2194230,3244671,5
2194230,1336968,4
mvmouse,3607224,5
mvmouse,3601195,3
mvmouse,2238100,5
mvmouse,1187843,5
mvmouse,3776720,3
mvmouse,2977158,5
mvmouse,2350549,4
mvmouse,4719162,5
mvmouse,3063301,5
mvmouse,4886245,4
2307234,1944495,4
Ga,1927487,4
Ga,4892923,4
Ga,1251894,5
Ga,3238324,3
Ga,2052471,4
Ga,1392568,3
Ga,2219098,5
Ga,1014434,4
Ga,1768046,4
Ga,1015660,4
Ga,4197857,3
16556524,1077474,3
37771565,1026425,5
37771565,1049189,5
13261387,3735921,3
13261387,3872436,5
13261387,1291760,3
13261387,2299194,5
13261387,3264660,1
13261387,3290316,3
13261387,4012128,5
13261387,4067077,4
13261387,3364858,3
13261387,3710711,5
13261387,2004509,3
13261387,4048188,1
13261387,2232921,4
2307233,3810672,4
2307233,3873355,5
2307233,1829139,4
2307233,4260576,4
2222864,1055120,4
2222864,1024468,5
2222864,1915375,4
2222864,1033007,3
2222864,1070522,5
2222864,1012505,5
2222864,1007754,5
2222864,1051127,5
2222864,1077129,4
2222864,1005193,4
2222864,1492634,5
2222864,1045716,4
2222864,1394907,5
2222864,1000516,5
2222864,1491239,5
1812835,1796861,4
2307231,1831760,3
woopoo,3530163,3
woopoo,2052596,3
woopoo,1914625,3
woopoo,1873231,5
woopoo,3733074,4
woopoo,2292276,5
woopoo,2053252,4
woopoo,3538602,3
woopoo,1450027,5
31499890,1041128,4
31499890,1052828,4
45664642,1853323,4
2858001,1776821,5
2858001,1476533,5
2858001,1467382,5
2858001,2924564,5
2858001,2137491,5
2858001,2002035,5
songshelley,2144413,5
songshelley,1812186,2
songshelley,1049219,3
songshelley,1226062,5
songshelley,1491830,4
czdumpling,1948933,5
czdumpling,1008145,5
czdumpling,1468602,5
2603803,2118032,5
snowdan,1084999,4
snowdan,1455933,4
snowdan,2333837,4
snowdan,1398463,4
snowdan,3032747,4
snowdan,1773575,4
snowdan,1451270,4
4296268,1819974,4
4086458,1012637,5
4086458,1086249,5
2239260,1970428,4
7918367,1002815,3
7918367,1429566,5
7918367,1135734,3
lunarxzy,4723970,4
Fo,2078367,3
44179186,3605216,4
44179186,1968670,3
44179186,2275502,4
44179186,3771868,3
44179186,1016806,5
flyinged,1256220,5
GK,1364773,4
GK,1467239,3
3796859,1810540,4
4049689,5037451,4
4049689,3703105,4
4407077,4213981,4
4407077,3719444,5
4407077,2118032,5
4407077,2381462,4
4407077,2330383,4
4407077,4245043,5
4407077,3759808,4
4407077,1030200,4
4407077,3240293,5
4407077,1578732,4
4407077,1033190,4
4407077,1382846,4
4407077,1060637,4
4407077,4071859,4
1311165,2258803,5
xiaohundaban,4885241,5
xiaohundaban,3891452,2
meiko5,1006453,5
meiko5,1945465,4
meiko5,1732996,5
meiko5,1401841,5
46331814,2973013,1
46331814,1066681,1
46331814,1420358,1
46331814,3770726,5
46331814,4638931,1
46331814,3064305,1
46331814,5275500,1
46331814,1079171,1
46331814,4198794,1
46331814,4937547,5
46331814,2977174,1
46331814,3359946,5
46331814,1767945,5
46331814,1492431,1
46331814,1109968,1
46331814,3822249,1
Stager,1794583,4
Stager,1044203,3
Stager,1258406,4
Stager,1683352,5
Stager,1439260,5
Stager,2184895,4
Stager,3823078,4
Stager,1428050,3
Stager,1948429,4
Stager,2282094,3
Stager,1022232,4
Stager,2116107,4
Stager,1275576,4
Stager,1010010,5
Stager,1909534,4
Stager,2043305,4
shunzi66,1031740,4
shunzi66,1394364,5
shunzi66,4067626,3
shunzi66,2082036,4
shunzi66,1071476,4
shunzi66,4010969,5
4736054,2005726,4
4736054,1016300,4
4736054,2209098,5
4736054,1919201,5
4736054,3108829,5
45260287,4252081,3
45260287,1918372,3
45260287,3140801,3
45260287,4038673,3
45260287,2119536,4
1000771,1001737,4
2318340,1032764,4
2318340,1981037,5
2318340,2329083,4
2318340,1446826,5
4367730,3040952,5
4367730,1105146,5
4367730,2212064,5
4367730,4173369,5
34928526,1008660,4
34928526,2118032,4
34928526,1917078,4
34928526,3034480,4
34928526,1170622,4
34928526,2061644,4
41216137,4731812,3
3796821,2249413,4
1903162,2256438,3
42388544,2061863,5
42388544,1290398,4
42388544,1093986,4
42388544,1005325,4
amigomustard,3267116,3
29410521,1916533,4
29410521,1741727,5
29410521,1132722,5
29410521,1273726,5
29410521,1150503,5
jojo99,1438250,4
jojo99,1920550,4
Holz,1059419,5
Holz,2382323,5
1903169,3351179,5
xinnanlucky,4238939,5
xinnanlucky,1082102,5
xinnanlucky,1485628,5
xinnanlucky,3700358,4
xinnanlucky,1967819,3
xinnanlucky,1419544,5
2194296,2183332,3
21884899,1427726,4
3841255,1963684,5
3841255,2250587,5
4296286,1034905,4
kidwu,2984164,4
kidwu,1692612,4
15982205,3323082,3
15982205,1034615,4
43370400,1004318,5
43370400,1004539,5
tornadoyxw,2977533,5
tornadoyxw,1082577,5
tornadoyxw,4817396,5
tornadoyxw,3781438,5
tornadoyxw,1462101,5
1000787,1089510,5
40461600,5252677,4
40461600,4010196,4
40461600,1083054,5
2528149,2016749,5
2528149,1146304,4
2528149,1371571,3
kumikoaishi,4828326,5
kumikoaishi,4038672,5
45023735,1049219,4
45023735,3394338,3
45023735,3584719,3
45023735,1453210,5
B1,2747765,4
B1,1810785,5
2588819,3103080,3
44179125,1055054,5
44179125,3678357,3
44179125,1281708,3
44179125,4173403,4
44179125,1975591,3
44179125,3015804,3
44179125,2239128,3
44179125,3413775,4
44179125,3259587,5
43459010,2257996,5
43459010,2257998,5
43459010,4100966,3
43459010,3854850,5
43459010,2065597,4
43459010,1595910,5
IvonnaLiu,2180619,4
IvonnaLiu,1047851,4
IvonnaLiu,2139305,4
IvonnaLiu,1203293,4
43459018,1082584,4
43459018,1084336,5
43459018,1064828,4
43459018,1159939,4
3841224,4736118,4
3841224,1319446,4
CB,1089250,5
CB,1469580,5
CB,2128063,5
36829593,1981355,5
Jane-Ka,1465419,5
Jane-Ka,1025176,5
Jane-Ka,2383005,5
Jane-Ka,1785342,5
2595528,2049339,4
2595528,1005207,3
2595528,2334065,4
2595528,3337017,5
my24,3757530,5
7655184,1089854,3
1000793,3310627,4
2668983,1182173,5
12227029,1048007,5
12227029,4214837,5
12227029,3741218,5
12227029,2243615,5
12227029,3699395,4
12227029,1152111,4
12227029,1128662,4
12227029,1488876,5
1000792,1346815,5
1000792,3465080,5
1000792,1168575,5
1000792,1200840,4
1000792,1475048,5
1000792,2122173,5
1000792,1072319,5
1000792,1057244,4
1000792,1073333,4
1000792,1785502,4
1000792,4826484,5
1000792,1899006,5
wolf_counselor,2982257,4
wolf_counselor,3172450,4
kidyi,1580461,4
kidyi,3608235,4
16966206,1049522,4
16966206,1858576,3
16966206,2174400,5
16966206,1004821,3
16966206,1021529,3
16966206,1444025,5
bonbons1017,1879829,5
bonbons1017,1367964,4
bonbons1017,2274208,5
bonbons1017,1184872,4
bonbons1017,4313207,5
bonbons1017,1899006,4
16668622,1089893,3
BM,3866397,4
BM,4169424,3
BM,2072469,5
2318323,1017848,4
2318323,1945073,3
2318323,2142687,3
6690457,1073349,5
6690457,3075281,5
6690457,1000888,5
6690457,1060852,4
6690457,1013225,4
CX,1468046,5
CX,2678412,3
D9,2983898,3
D9,1790957,3
2645445,3257857,4
2645445,4287244,4
2645445,4286244,4
2645445,4067626,5
2645445,4272635,5
2645445,4729585,5
2645445,3879026,5
2645445,2038238,5
2645445,3034184,5
2645445,3568838,5
2645445,3764958,5
2645445,4191594,5
2645445,3785741,5
2645445,3215305,5
2645445,4220357,4
2645445,4262654,3
2645445,2265312,4
2645445,1869711,5
2645445,4199431,5
2645445,4035998,4
2645445,3926665,4
2645445,3015359,5
2645445,3821057,5
2645445,3015357,5
2645445,3764960,5
2645445,4753978,4
2645445,4191587,3
2645445,3609422,5
2645445,4723740,4
2645445,2340300,4
2645445,4152750,5
2645445,4753983,4
2645445,3053207,5
2645445,4320805,5
2645445,4867367,5
2645445,2135577,4
2645445,4903189,3
2645445,3286829,5
2645445,4718973,4
2645445,1868623,5
2645445,2242467,4
2645445,2222148,5
2645445,4052716,4
2645445,2242461,4
ReddDogg,1060333,5
ReddDogg,1125731,5
ReddDogg,1139873,5
ReddDogg,1833376,5
ReddDogg,1823785,4
ReddDogg,1014144,5
ReddDogg,1494760,4
ReddDogg,1017839,4
ReddDogg,3151990,4
ReddDogg,1201947,5
ReddDogg,1449421,5
ReddDogg,1129596,5
35509606,1079309,5
rainy-f,1017392,4
rainy-f,1008941,3
bixiaotao,1077119,4
bixiaotao,4166819,5
bixiaotao,1085860,4
bixiaotao,1767300,3
bixiaotao,1059419,4
bixiaotao,1643566,4
bixiaotao,1878708,5
bixiaotao,1433572,5
bixiaotao,1644010,4
bixiaotao,1049688,3
bixiaotao,1203244,5
bixiaotao,1016003,4
bixiaotao,1255625,4
bixiaotao,1045818,3
bixiaotao,1428066,5
bixiaotao,1316652,5
bixiaotao,1053759,3
bixiaotao,1916155,4
bixiaotao,1052424,5
bixiaotao,1036613,5
bixiaotao,1017839,3
bixiaotao,3909876,3
bixiaotao,1012637,5
bixiaotao,1685483,4
my19,1155250,4
my19,2364152,4
my19,2248578,5
my19,1621181,4
my19,1255097,5
2307277,1083762,5
2307277,4121562,4
2307277,2297218,4
2307277,3813669,5
2307277,1045201,4
2307277,1424741,4
2307277,3406401,5
2307277,4260576,3
2307277,1706150,4
2307277,2131426,4
2307277,3836566,4
2307277,1960035,5
2307277,2165063,5
8392872,1054889,4
8392872,1205370,4
1599593,1838127,5
1812874,4920107,4
1812874,2367265,4
1812874,1085567,4
1812874,1427761,4
1812874,1138452,4
1812874,3693104,4
1812874,1488427,4
1812874,2132639,4
1812874,2010279,4
23386751,1936511,5
23386751,1792133,5
23386751,2363834,5
23386751,1070007,5
23386751,3335650,5
mumucha,1428451,3
2595517,2567919,4
2595517,1873231,4
2595517,4143051,5
2595517,4241870,4
2595517,4874131,5
kellylovekelly,1092149,5
kellylovekelly,1068920,5
kellylovekelly,1187107,5
kellylovekelly,1086249,5
kellylovekelly,1193101,5
Be,1316396,4
Be,1370944,5
4380975,1087758,4
4380975,1083428,5
4380975,1401841,5
4380975,1785508,5
coolsteed,3210683,4
coolsteed,4190173,5
coolsteed,2977078,5
coolsteed,1507315,4
coolsteed,1057226,5
coolsteed,3785326,5
coolsteed,1277981,5
coolsteed,4146756,5
coolsteed,4848383,4
coolsteed,1392051,5
coolsteed,1000888,5
coolsteed,2297156,5
coolsteed,1185805,4
coolsteed,1799735,5
coolsteed,1261135,3
coolsteed,1468426,4
coolsteed,1006114,4
